path,class,what,why,refs,entrypoint,voice,dead,grouped
docs/nikhef_consolidation_20260820/resolver_pin_check_20260820.tsv,INTERNAL,"One record of the Nikhef home-directory consolidation: its census, reverse map, resolver pin check or post-acceptance deletion proposal.",These files make a cluster administration pass reviewable and reversible; they are not inputs to the physics result.,1,,clean,n/a,nikhef-consolidation-records
docs/plotting_validation/hf_run3_v1_kinematics_20260817/RUN_RECORD.md,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,10,,needs-rewrite,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_monash_20260813/RUN_RECORD.md,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,10,,clean,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_monash_20260813/global_balancing_plots_multiplicity_HF_RUN3_V1_MONASH_PNG.png,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,2,,clean,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_monash_20260813/multiplicity_boundary_receipt_v1.json,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,22,,clean,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_threetune_20260816/REJECTED_variantA_log_ratio_panels.png,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,2,,clean,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_threetune_20260816/REJECTED_variantB_monash_first_ordering.png,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,2,,clean,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_threetune_20260816/RUN_RECORD.md,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,10,,needs-rewrite,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_threetune_20260816/global_balancing_plots_multiplicity_HF_RUN3_V1_THREETUNE_PNG.png,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,3,,clean,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_threetune_20260816/global_balancing_plots_multiplicity_HF_RUN3_V1_THREETUNE_POLISHED_PNG.png,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,0,,clean,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_threetune_20260816/multiplicity_boundary_receipt_v1.json,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,22,,clean,n/a,plotting-validation-receipts
docs/plotting_validation/hf_run3_v1_threetune_20260816/multiplicity_boundary_receipt_v1_polished.json,PUBLIC,"A figure-render receipt, run record or rendered canvas from one dated plotting validation run, including the variants that were rejected.",The brief rules boundary receipts PUBLIC: these are how a reader knows a published figure came from the named inputs and command.,4,,clean,n/a,plotting-validation-receipts
docs/systematics_results_20260817/s5_class_migration.json,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",3,,clean,n/a,systematics-results-wave
docs/systematics_results_20260819/PER_CATEGORY_DELTAS.md,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",4,,needs-rewrite,n/a,systematics-results-wave
docs/systematics_results_20260819/PER_CLASS_DELTAS.md,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",4,,needs-rewrite,n/a,systematics-results-wave
docs/systematics_results_20260819/RATIO_TREND.md,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",7,,needs-rewrite,n/a,systematics-results-wave
docs/systematics_results_20260819/TUNE_SEPARATION.md,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",5,,needs-rewrite,n/a,systematics-results-wave
docs/systematics_results_20260819/per_category_deltas.json,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",2,,clean,n/a,systematics-results-wave
docs/systematics_results_20260819/per_class_deltas.csv,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",3,,clean,n/a,systematics-results-wave
docs/systematics_results_20260819/per_class_deltas.json,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",5,,clean,n/a,systematics-results-wave
docs/systematics_results_20260819/ratio_trend.json,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",8,,clean,n/a,systematics-results-wave
docs/systematics_results_20260819/tune_separation.json,PUBLIC,"A per-class, per-category, ratio-trend or tune-separation result from an earlier wave of the systematics harvest.","The brief rules docs/systematics_results_* PUBLIC, and the final combination is defined relative to these waves.",6,,clean,n/a,systematics-results-wave
docs/systematics_results_20260820/COMBINED_SYSTEMATICS.md,PUBLIC,"A table, report or machine-readable record from the final systematics combination over the seven variation sources.",The brief rules docs/systematics_results_* PUBLIC: this is the published uncertainty and the arithmetic behind it.,7,,needs-rewrite,n/a,systematics-results-final
docs/systematics_results_20260820/PER_CATEGORY_FINAL_TWO.md,PUBLIC,"A table, report or machine-readable record from the final systematics combination over the seven variation sources.",The brief rules docs/systematics_results_* PUBLIC: this is the published uncertainty and the arithmetic behind it.,2,,clean,n/a,systematics-results-final
docs/systematics_results_20260820/PER_CLASS_DELTAS_SEVEN.md,PUBLIC,"A table, report or machine-readable record from the final systematics combination over the seven variation sources.",The brief rules docs/systematics_results_* PUBLIC: this is the published uncertainty and the arithmetic behind it.,1,,needs-rewrite,n/a,systematics-results-final
docs/systematics_results_20260820/VERDICT.md,PUBLIC,"A table, report or machine-readable record from the final systematics combination over the seven variation sources.",The brief rules docs/systematics_results_* PUBLIC: this is the published uncertainty and the arithmetic behind it.,7,,needs-rewrite,n/a,systematics-results-final
